Index_0,Technical_Name,Pretty_Name
s,clothing_nft23partyhat1,2nd Anniversary Yellow Hat
s,clothing_nftorigamihat2,2nd Anniversary Blue Boat Hat
s,nft_h23_bday_catpchair,Motorised HC Armchair
s,nft_h23_bday_dragondoglamp,Dragon Dog Lamp
s,nft_h23_bday_origamifox1,Yellow Origami Fox
s,nft_h23_bday_origamihorse1,Yellow Origami Horse
s,nft_h23_bday_balloondog1,Yellow Dog Balloon
s,nft_h23_bday_origamicrane1,Yellow Origami Crane
s,nft_h23_bday_balloongiraffe2,Blue Giraffe Balloon
s,nft_h23_bday_paper2,Blue Origami Paper
s,nft_h23_trippy_pillow,Trippy Pillow
s,nft_h23_bday_origamidragon2,Blue Origami Dragon
s,nft_h23_bday_balloonmouse2,Blue Mouse Balloon
s,nft_h23_bday_origamifox2,Blue Origami Fox
s,nft_h23_bday_haf_hank,Action Figure Hank
s,nft_h23_bday_balloonelephant2,Blue Elephant Balloon
s,nft_h23_bday_longballoon1,Yellow Long Balloon
s,nft_h23_bday_paper1,Yellow Origami Paper
s,nft_h23_bday_origamicrane2,Blue Origami Crane
s,nft_h23_bday_balloonmouse1,Yellow Mouse Balloon
s,nft_h23_bday_origamihorse2,Blue Origami Horse
s,nft_h23_bday_balloondog2,Blue Dog Balloon
s,nft_h23_bday_duckcake,Duck Cake
s,nft_h23_bday_longballoon2,Blue Long Balloon
s,nft_h23_bday_gift1,Hodler 2nd Anniversary Gift
s,nft_h23_bday_balloongiraffe1,Yellow Giraffe Balloon
s,nft_h23_bday_gift2,Habbo X 2nd Anniversary Gift
s,nft_h23_bday_lettercake,Alphabet Cake
s,nft_h23_bday_origamidragon1,Yellow Origami Dragon
s,nft_h23_bday_balloonelephant1,Yellow Elephant Balloon
s,nft_h23_bday_rug,2nd Anniversary Rug
s,nft_h23_bday_hotairballoon,2nd Anniversary Hot Air Balloon
s,nft_h23_bday_balloons,2nd Anniversary Balloon
s,nft_h23_bday_teddy,2nd Anniversary Teddy Bear
s,rare_fountain*5,Deathly Fountain
s,hween_c23_cursedrabody,Sun God Sarcophagus
s,hween_c23_ancientweb,Ancient Webs
s,clothing_egyptianheadband,Uraeus Headband
s,hween_ltd23_oasis,Perfect Oasis
s,hween_c23_darksand,Dark Sand
s,hween_c23_isischest,Healer’s Chest
s,hween_c23_cursedcatdoll,Cursed Cat Doll
s,clothing_catmask,Ancient Cat Mask
s,hween_c23_osirisjar1,Deathly Anubis Jar
s,clothing_r23_wingarms,Winged Arms
s,clothing_catmask2,Sao Paulo Cat Mask
s,clothing_herohair,Hero’s Hair
s,hween_c23_statueofanubis,Statue of Anubis
s,hween_c23_seth2,Raging God (Non Crackable)
s,clothing_candlehat,Candle Hat
s,hween_c23_blessedisisbody,Blessed Healer’s Sarcophagus
s,hween_c23_osirisjar3,Deathly Pharaoh Jar
s,hween_c23_osirisjar2,Deathly Duck Jar
s,hween_c23_blessedosirisbody,Blessed Deathly Sarcophagus
s,hween_c23_osirisjar4,Deathly Mummy Jar
s,hween_c23_isisjar1,Healer’s Anubis Jar
s,hween_c23_tombslab,Tomb Slab
s,hween_c23_rachest,Sun God Chest
s,hween_c23_anubisplushie,Anubis Plushie
s,hween_c23_groundspiketrap,Spike Trap
s,hween_c23_isisjar4,Healer’s Mummy Jar
s,hween_c23_crystalbasin,Calcite Crystal Basin
s,hween_c23_tombpillar,Tomb Pillar
s,hween_c23_cursedlightrays,Ray of Dusty Light
s,hween_c23_ceremonialshield,Ceremonial Shield
s,hween_c23_isisjar3,Healer’s Pharaoh Jar
s,hween_c23_cursedosirisbody,Deathly Sarcophagus
s,hween_c23_tombfloor,Tomb Floor
s,clothing_ankhearrings,Ankh Earrings
s,hween_c23_isisjar2,Healer’s Duck Jar
s,hween_c23_mummy,Mummy Pharaoh
s,hween_c23_blessedrabody,Blessed Sun God Sarcophagus
s,hween_c23_mummycamel,Mummy Camel
s,hween_c23_sculptureofanubis,Sculpture of Anubis
s,hween_c23_rajar2,Sun God Duck Jar
s,hween_c23_rajar1,Sun God Anubis Jar
s,hween_c23_floorspiketrap,Floor Spikes
s,hween_c23_rajar4,Sun God Mummy Jar
s,hween_c23_egyptpalmtree,Desert Palm Tree
s,clothing_r23_anubisbackpack,Anubis Plush Backpack
s,hween_c23_cursedeye,Cursed Eye of Horus
s,hween_c23_isischestb,Healer’s Chest
s,hween_c23_seth4,Furious God (Non Crackable)
s,hween_c23_walltorch,Tomb Torch
s,clothing_pharoah,Pharaoh Nemes
s,hween_c23_sphinx,Great Sphinx
s,clothing_ltd23_pyramideity,All-Powerful Pyramid Deity
s,hween_c23_seth,Raging God
s,hween_c23_rachestb,Sun God Chest
s,hween_c23_cursedisisbody,Healer’s Sarcophagus
s,hween_c23_seth3,Furious God
s,hween_c23_fallingsand,Stream of Sand
s,clothing_cathead,Face of a Feline
s,hween_r23_mummification,Mummification Table
s,hween_c23_osirischest,Deathly Chest
s,hween_c23_pharaohbust,Pharaoh Bust
s,hween_r23_goldenscarab,Golden Scarab
s,hween_c23_rajar3,Sun God Pharaoh Jar
s,hween_c23_tombwall,Tomb Wall
s,hween_c23_osirischestb,Deathly Chest
s,hween_c23_bastetcraft,Lucky Cat Crafting Table
s,hween_c23_lovelock,2023 Habboween Lovelock
s,nft_h23_drone,Heli-Drone
s,nft_h23_redtank,Tank Drone
s,nft_h23_flyingscooter,Flying Scooter
s,nft_h23_boxrobot,Robo Box
s,clothing_23test_hat1,clothing_23test_hat1 name
s,clothing_23test_hat2,clothing_23test_hat2 name
s,conf_invis_control,Invisible Furni Controller
s,conf_wired_disable,Wired Disabler
s,conf_queue_speed,Roller Speed Controller
s,conf_handitem_block,Handitem blocker
s,wf_cnd_valid_moves,WIRED Condition: Can Perform Movements
s,wf_trg_click_tile,WIRED Trigger: User Clicks Tile
s,wf_act_adjust_clock,WIRED Effect: Adjust Counter Time
s,wf_act_neg_send_signal,WIRED Negative Effect: Send Signal
s,wf_act_neg_call_stacks,WIRED Negative Effect: Execute stacks
s,room_invisible_sit_tile,Invisible Chair Tile
s,room_invisible_block4,Invisible Block (Non-stackable and Non-Walkable)
s,room_invisible_block2,Invisible Block (Stackable and Walkable)
s,room_invisible_click_tile,Invisible Click Tile
s,room_invisible_block3,Invisible Block (Non-stackable and Walkable)
s,nft_h23_haf_mummy,Mummy Action Figure
s,nft_u23_hweenduck2,Count Duckula Duck
s,nft_u23_hweenduck1,Ramses Quackhamun Duck
s,nft_h23_sobekstatue,Crocodile Statue
s,nft_h23_bastetgoddess,Cat Goddess
s,nft_h23_starfox,Galaxy Fox
s,stellar_c23_starcontainer,Star Catcher
s,stellar_c23_astralbow,Astral Bow
s,stellar_c23_cancer,Cancer Constellation
s,stellar_c23_galaxywater,Galaxy Sea
s,stellar_c23_taurus,Taurus Constellation
s,stellar_c23_aries,Aries Constellation
s,stellar_c23_pisces,Pisces Constellation
s,stellar_c23_aquarius,Aquarius Constellation
s,stellar_c23_starcageb,Caged Star (Non-crackable)
s,stellar_c23_scorpio,Scorpio Constellation
s,stellar_c23_spacechair,Cosmic Chair
s,stellar_c23_gemini,Gemini Constellation
s,clothing_ltd23_gemhorns,Cosmos Horns
s,stellar_c23_galaxydragon,Cosmo The Galaxy Dragon
s,stellar_c23_leo,Leo Constellation
s,stellar_c23_notebook,Stellar Notebook
s,stellar_c23_sagittarius,Sagittarius Constellation
s,stellar_r23_ursaminor,Ursa Minor Plushie
s,clothing_r23_galaxyhair,Long Galaxy Hair
s,stellar_c23_mooncraftingtable,Stellar Crafting Table
s,clothing_starwitchhat,Cosmic Witch Hat
s,stellar_c23_libra,Libra Constellation
s,clothing_r23_dragonmask,Cosmic Dragon Mask
s,clothing_astralnecklace,Astral Necklace
s,clothing_spacecape,Cosmic Cape
s,clothing_starcompanion,Cosmo's Tethered Star
s,stellar_c23_moonjar,Moon Jar
s,stellar_c23_capricorn,Capricorn Constellation
s,clothing_starbraidhair,Celestial Star Braid
s,stellar_r23_startree,Star Tree
s,clothing_starryshirt,Cosmic Shirt
s,stellar_c23_starcage,Caged Star
s,stellar_c23_virgo,Virgo Constellation
s,arcade_c23_cupcakeduck,Cupcake Duck Game
s,clothing_arcadecap,Arcade Character Cap
s,arcade_c23_goldenconsole,Golden H-Station
s,clothing_lionmask,Animatronic Eddie Mask
s,clothing_23test_hat3,clothing_23test_hat3 name
s,clothing_nft23rock1fa,Big Rocker Beard
s,clothing_nft23rock3fa,Small Rocker Beard
s,clothing_nftrippedjeans,Ripped Rocker Jeans
s,clothing_nftskullsnroses1,Skulls N' Roses Vest
s,clothing_nftskullsnroses2,Skulls N' Roses T-Shirt
s,clothing_nft23rock2fa,Small Rocker Moustache
s,clothing_nft23rock1hr,Wavey Rocker Hair
s,clothing_nftpiercings,Rocker Piercings
s,clothing_nftbobbajacket,Bobba Jacket
s,clothing_nftrippedshorts,Ripper Rocker Shorts
s,clothing_nft23rock4fa,Rocker Stubble
s,clothing_nft23rock3hr,Rocker Bandana Hair
s,clothing_23test_hat4,clothing_23test_hat4 name
s,nft_hc_bkshlf,nft_hc_bkshlf
s,nft_hc_crpt,Club Rug
s,nft_a0club_sofa,Club sofa
s,nft_table_plasto_4leg*1,Square Dining Table
s,nft_table_plasto_4leg*10,Occasional Table
s,nft_table_plasto_4leg*14,HC table
s,nft_table_plasto_4leg*15,Occasional Table
s,nft_table_plasto_4leg*16,Occasional Table
s,nft_table_plasto_4leg*2,Occasional Table
s,nft_table_plasto_4leg*3,Round Dining Table
s,nft_table_plasto_4leg*4,
s,nft_table_plasto_4leg*5,Occasional Table
s,nft_table_plasto_4leg*6,Occasional table Table
s,nft_table_plasto_4leg*7,Occasional table
s,nft_table_plasto_4leg*8,Occasional Table
s,nft_table_plasto_4leg*9,Occasional Table
s,nft_hc_lmp,Oil lamp
s,nft_hc_tv,Club Tv
s,nft_hc_machine,hc machine
s,nft_hc_rllr,HC Roller
s,nft_hc_rntgn,nft_hc_rntgn
s,nft_hcamme,Tubmaster
s,nft_hcsohva,Throne sofa
s,nft_chair_plasto,Chair
s,nft_chair_plasto*1,Chair
s,nft_chair_plasto*10,
s,nft_chair_plasto*11,
s,nft_chair_plasto*12,
s,nft_chair_plasto*13,
s,nft_chair_plasto*14,HC chair
s,nft_chair_plasto*15,Chair
s,nft_chair_plasto*16,Chair
s,nft_chair_plasto*2,Chair
s,nft_chair_plasto*3,Chair
s,nft_chair_plasto*4,Chair
s,nft_chair_plasto*5,Chair
s,nft_chair_plasto*6,Chair
s,nft_chair_plasto*7,Chair
s,nft_chair_plasto*8,Chair
s,nft_chair_plasto*9,
s,clothing_23test_hat5,clothing_23test_hat5 name
s,clothing_23test_hat6,clothing_23test_hat6 name
s,clothing_obbawobbaoutfit,Obbah Wobbah Outfit
s,nft_h23_trippy_fan,Trippy Powered Fan
s,clothing_goldhatpack4,Golden Hat Pack 4
s,xmas_c23_chocolatewall,Chocolate Wall
s,xmas_c23_advent12,Festive Tree Ducky
s,xmas_c23_cocao,Cocao Bean
s,xmas_c23_hotchocolate,Decadent Hot Chocolate
s,xmas_c23_sugar,Powdered Sugar
s,xmas_c23_mint,Mint
s,xmas_c23_advent5,Skeleton Ducky
s,xmas_c23_advent2,Well-loved Ducky
s,xmas_c23_advent4,Intellectual Ducky
s,xmas_c23_advent10,Sunshine Ducky
s,xmas_c23_milkshake,Chocolate Milkshake
s,xmas_c23_advent1,Pirate Ducky
s,clothing_goldbookbag,Golden Work Bag
s,clothing_r23_ribbontop,Unwrap Me Ribbon
s,xmas_c23_advent9,Super Ducky
s,xmas_c23_chocolatecraftingtable,Chocolate Crafting Table
s,clothing_baubleearrings2,Singular Bauble Earring
s,xmas_c23_chocolatebar,Chocolate Bar
s,xmas_c23_checkerfloor,Emporium Checkered Floor
s,xmas_ltd23_carousel,Artisanal Chocolate Carousel
s,xmas_c23_chocolatedispenser,Chocolate Dispenser
s,xmas_c23_crackable1,Simple Baking Set
s,clothing_chunkyknitscarf,Knitted Bauble Scarf
s,xmas_c23_reindeerduck,Reindeer Ducky
s,xmas_c23_choccake,Chocolate Cake
s,xmas_c23_shelf,Emporium Shelf
s,xmas_c23_goldenutensils,The Finest Cookware
s,xmas_c23_macaronchair,Macaron Stool
s,xmas_c23_minthotchocolate,Mint Hot Chocolate
s,xmas_c23_cakedisplaytree,Emporium Cake Display
s,xmas_c23_sprinkles,Sprinkles
s,xmas_c23_teacupchair,Teacup Seat
s,xmas_c23_counter,Emporium Counter
s,xmas_c23_chocolatedisplay1,Chocolate Bar Display
s,xmas_c23_rainbowhotchocolate,Funfetti Hot Chocolate
s,clothing_goldtreepartyhat,Festive Tree Party Hat
s,xmas_c23_chocolatedisplay2,Chocolate Truffle Display
s,xmas_c23_berrychocolatebox,Berry Box of Chocolates
s,xmas_c23_milkpowder,Milk Powder
s,xmas_c23_goldenticket,Golden Ticket
s,xmas_r23_candyflosstree,Candyfloss Tree
s,clothing_bigbowhairclip,XL Bow Hairclip
s,clothing_ltd23_crown,24K Gold Crown
s,xmas_c23_berryhotchocolate,Berry Hot Chocolate
s,clothing_misssantahat,Spicy Santa Hat
s,xmas_c23_traywheeler,Tray Wheeler
s,xmas_c23_folliageceilingdecor,Folliage Ceiling Decor
s,xmas_c23_mintchocolatebox,Mint Box of Chocolates
s,xmas_c23_advent11,Many Ducks Ducky
s,xmas_c23_door,Emporium Doors
s,xmas_c23_mousechef,Mouse Chocolate Chef
s,xmas_r23_hangingseat_a,Aerial Seat
s,clothing_r23_wingheadaccessory,Mythical Head Wings
s,xmas_c23_displaywall,Emporium Display Wall
s,xmas_c23_advent7,Cowboy Doll Ducky
s,clothing_misssantaoutfit,Spicy Santa Outfit
s,xmas_c23_deluxecake3,Berry Chocolate Cake
s,xmas_c23_deluxecake4,Funfetti Chocolate Cake
s,clothing_gingerbreadoutfit,Gingerbread Outfit
s,xmas_c23_folliagewalldecor,Folliage Wall Decor
s,xmas_c23_crackable1b,Simple Baking Set (Non-Crackable)
s,xmas_c23_advent6,A Bunny Ducky
s,xmas_c23_eggs,Egg Carton
s,xmas_c23_mirrors,Antique Mirror
s,xmas_c23_deluxecake2,Mint Chocolate Cake
s,xmas_c23_cocoadecor,Cocoa Decor
s,clothing_ribbondress,Chocolatier Dress
s,clothing_goldcladyshoes,Golden Clause Shoes
s,xmas_c23_chocolatesnowman,Chocolate Snowperson
s,xmas_c23_advent8,Heavenly Ducky
s,xmas_c23_chocolatebox,Luxurious Box of Chocolates
s,xmas_c23_wall,Emporium Wall
s,xmas_c23_cakemix,Cake Mix
s,clothing_animalearshair,Animal Ears Hair
s,xmas_c23_deluxecake1,Tiered Chocolate Cake
s,clothing_chocolateapron,Chocolatier Apron
s,clothing_bowbag,Bow Satchel
s,xmas_c23_advent3,Very Cuddly Ducky
s,clothing_whackyjacket,Wacky Chocolatier Jacket
s,xmas_c23_rainbowchocolatebox,Rainbow Box of Chocolates
s,xmas_c23_water,Water Jug
s,xmas_c23_berryfruits,Prepared Fruit
s,rare_prize23_xmas,Arctic Baby Penguin
s,xmas_c23_crackable2b,Expert Baking Set (Non-Crackable)
s,xmas_c23_crackable2,Expert Baking Set
s,xmas_r23_cakethrone,Cake Throne
s,nft_rare_icecream*0,Red Icecream Machine
s,nft_rare_icecream*1,Blue Icecream Machine
s,nft_rare_icecream*10,White Icecream Machine
s,nft_rare_icecream*11,habbo15_icm name
s,nft_rare_icecream*2,Green Icecream Machine
s,nft_rare_icecream*3,Purple Icecream Machine
s,nft_rare_icecream*4,Rose Icecream Machine
s,nft_rare_icecream*5,Yellow Icecream Machine
s,nft_rare_icecream*6,Ochre Icecream Machine
s,nft_rare_icecream*7,Brown Icecream Machine
s,nft_rare_icecream*8,Cyan Icecream Machine
s,nft_rare_icecream*9,Pink Icecream Machine
s,nft_rare_blackrosegold_pillow,nft_rare_blackrosegold_pillow name
s,nft_rare_colourable_scifirocket*1,nft_rare_colourable_scifirocket_1 name
s,nft_rare_colourable_scifirocket*2,nft_rare_colourable_scifirocket_2 name
s,nft_rare_colourable_scifirocket*3,nft_rare_colourable_scifirocket_3 name
s,nft_rare_colourable_scifirocket*4,nft_rare_colourable_scifirocket_4 name
s,nft_gold_c15_arc_icerug,nft_gold_c15_arc_icerug name
s,nft_rare_colourable_parasol*1,nft_rare_colourable_parasol_1 name
s,nft_rare_colourable_parasol*2,nft_rare_colourable_parasol_2 name
s,nft_rare_colourable_parasol*3,nft_rare_colourable_parasol_3 name
s,nft_rare_colourable_parasol*4,nft_rare_colourable_parasol_4 name
s,nft_rare_globe,Habbo Globe
s,nft_rare_colourable_dragonlamp*1,nft_rare_colourable_dragonlamp_1 name
s,nft_rare_colourable_dragonlamp*2,
s,nft_rare_colourable_dragonlamp*3,
s,nft_rare_colourable_dragonlamp*4,
s,nft_rare_colourable_dragonlamp*5,
s,clothing_nfthabboshirt23,Habbo T-Shirt 2023
s,nft_h23_noobplushie,Habbo Plushy 2023
s,clothing_nfthabbohoodie23,Habbo Hoodie 2023
s,clothing_nfthabbocap23,Habbo Cap 2023
s,clothing_nftstatue,clothing_nftstatue name
s,nft_h23_xmas_magicalchocolatesanta2,White Chocolate Gift Bag
s,clothing_nftyummy,Yummy Tongue
s,nft_h23_xmas_chocolatefrank2,White Chocolate Frank
s,nft_h23_xmas_duckdessert,Duck Dessert
s,nft_h23_xmas_present3,Ultra 2023 Xmas Gift Box
s,clothing_nftcandycane,Huge Candy Cane
s,nft_h23_xmas_goldenletters,Golden Letter Blocks
s,clothing_nftlollipop,Sweet Lollipop
s,nft_h23_xmas_bigpresent,Big Gift Tent
s,clothing_nftfourtail,Multihair
s,nft_h23_xmas_chocolate3,Dotty Chocolate
s,nft_h23_xmas_chocolateduck2,White Chocolate Duck
s,nft_h23_xmas_chocolatesanta2,White Chocolate Santa
s,nft_h23_xmas_lollipops,Xmas Lollipops
s,nft_h23_xmas_chocolatefrank,Dark Chocolate Frank
s,nft_h23_xmas_cakestand,Xmas Cake Stand
s,nft_h23_xmas_chocolatesanta,Dark Chocolate Santa
s,clothing_nftlollipop2,Chocolate Lollipop
s,nft_h23_xmas_chocolatebox,Xmas Chocolate Box
s,clothing_nftcollectiblescap,clothing_nftcollectiblescap name
s,nft_u23_xmascroco,nft_u23_xmascroco name
s,clothing_nftsnowoperadress,Frozen Opera Dress
s,nft_h23_xmas_present1,Basic 2023 Xmas Gift Box
s,clothing_nftchocolatepin,Chocolate Pin
s,clothing_nftcocoaprint,Cocoa Bean Print
s,nft_h23_xmas_chocolateduck,Dark Chocolate Duck
s,nft_h23_xmas_candypool,Pool of Candy
s,nft_h23_xmas_present2,Premium 2023 Xmas Gift Box
s,nft_h23_xmas_donutpod,Donut Pod Chair
s,nft_h23_xmas_bisquittile,Biscuit Tile
s,clothing_nftsnowreindeerbackpack,Cuddly Reindeer Backpack
s,nft_h23_xmas_chocolate1,Mousse Chocolate
s,clothing_nftholidaycut,Relaxed Holiday Cut
s,nft_h23_xmas_candywreath,Candy Wreath
s,nft_h23_xmas_magicalchocolatesanta,Dark Chocolate Gift Bag
s,nft_h23_xmas_haf_bonnie,Bonnie Blonde Action Figure
s,nft_h23_trippy_globe,Trippy Habbo Globe
s,nft_h23_trippy_beehive,Trippy Amber Lamp
s,nft_u23_xmaseasel,nft_u23_xmaseasel name
s,clothing_r22_nytie7,Teal Tie
s,clothing_r22_nytie8,Purple Tie
s,clothing_cnydragon,Lunar Dragon Outfit
s,clothing_r22_nytie3,Gold Tie
s,ny_r23_crackable,2024 Tie Box
s,clothing_r22_nytie4,Blue Tie
s,clothing_r22_nytie1,Pink Tie
s,china_goldendragon,Golden Dragon Statue
s,clothing_r22_nytie2,Red Tie
s,clothing_r22_nytie5,Orange Tie
s,clothing_r22_nytie6,Sky Blue Tie
s,china_dragonstatue,Dragon Statue
s,xmas_r23_cakethrone2,White Throne
s,rare_r24_whippet,Whippet Statue
s,clothing_r24_koalaharness,Koala Carrier
s,rare_r24_htuberchair,H-Tuber Chair
s,clothing_r24_fademanbun,Faded Bun
s,hc24_1,HC Pop Art Display
s,hc24_6,HC Tulip Decor
s,hc24_11,HC Commercial Pop Art
s,hc24_4,HC Pastel Pop Wall
s,hc24_9,HC Egg Clock
s,hc24_8,HC Striped Floor
s,hc24_2,HC 80s Shelf
s,hc24_5,HC Abstract Lamp
s,hc24_12,HC Lip Sofa
s,hc24_7,HC Wavy Mirror
s,hc24_10,HC Multi-print Seat
s,hc24_3,HC Coloured Glass Table
s,clothing_nft2024,clothing_nft2024 name
s,CF_750_goldenshower,Golden Douche
s,nft_h24_largeshowcase,Large Collector’s Showcase
s,nft_h24_showcase,Collector's Showcase
s,nft_h24_globe_cabinet,Collector’s Drinks Cabinet
s,nft_h24_cb_forge,Curator’s Forge
s,quest_c24_duck,quest_c24_duck name
s,rare_prize24*0,Tan Sea Otter
s,rare_prize24*1,Ruby Sea Otter
s,rare_prize24*10,Sapphire Sea Otter
s,rare_prize24*11,Jade Sea Otter
s,rare_prize24*12,Pearl Sea Otter
s,rare_prize24*13,Turquoise Sea Otter
s,rare_prize24*2,Obsidian Sea Otter
s,rare_prize24*3,Citrine Sea Otter
s,rare_prize24*4,Amethyst Sea Otter
s,rare_prize24*5,Jasper Sea Otter
s,rare_prize24*6,Emerald Sea Otter
s,rare_prize24*7,Tanzanite Sea Otter
s,rare_prize24*8,Aquamarine Sea Otter
s,rare_prize24*9,Rhodochrosite Sea Otter
s,winter_c24_lovelock,Cold Heart Lovelock
s,clothing_owlbeanie,Owl Beanie
s,clothing_cozysocks,Cosy Socks
s,winter_c24_icerose,Frozen Rose
s,clothing_sealbeanie,Seal Trapper Hat
s,clothing_fishbeanie,Fish Beanie
s,winter_r24_icefairy,Ice Fairy
s,clothing_r24_hoodhair,Hooded Hair
s,clothing_dogbeanie,Dog Trapper Hat
s,clothing_snowday,Snowday Look
s,clothing_wintercatbeanie,Cat Beanie
s,clothing_raccoonbeanie,Raccoon Trapper Hat
s,winter_r24_snowtree,Frozen Tree
s,clothing_snowmanbackpack,Snowman Backpack
s,clothing_heartberet,Heart Beret
s,clothing_bearbeanie,Bear Bucket Hat
s,winter_c24_babyseal,Harp Seal
s,clothing_r24_pufferjacket,Large Puffer Jacket
s,nft_emerald_10000,Chest of 10k Emeralds
s,nft_emerald_1000,1000 Carat Emerald
s,nft_emerald_500,Sack of 500 Emeralds
s,nft_emerald_100,100 Carat Emerald
s,nft_pillar*0,Pillar - plain
s,nft_pillar*1,Pillar - rose
s,nft_pillar*10,nft_habbo15_pillar name
s,nft_pillar*2,Pillar - mahogany
s,nft_pillar*3,Pillar - blue
s,nft_pillar*4,Pillar - graphite
s,nft_pillar*5,Doric Green Pillar
s,nft_pillar*6,Pillar - terracotta
s,nft_pillar*7,Pillar - gold
s,nft_pillar*9,Pillar - rock
s,nft_rare_colourable_fan*1,nft_nft_rare_colourable_fan_1 name
s,nft_rare_colourable_fan*2,nft_rare_colourable_fan_2 name
s,nft_rare_colourable_fan*3,nft_rare_colourable_fan_3 name
s,nft_rare_colourable_fan*4,nft_rare_colourable_fan_4 name
s,nft_gold_c15_arc_geysir,nft_gold_c15_arc_geysir name
s,nft_scifidoor*1,Pink Scifidoor
s,nft_scifidoor*10,Violet Scifidoor
s,nft_scifidoor*11,habbo15_nft_scifidoor name
s,nft_scifidoor*2,Yellow Scifidoor
s,nft_scifidoor*3,Lightblue Scifidoor
s,nft_scifidoor*4,Jade Scifidoor
s,nft_scifidoor*5,White Scifidoor
s,nft_scifidoor*6,Black Scifidoor
s,nft_scifidoor*7,Ocean Scifidoor
s,nft_scifidoor*8,Purple Scifidoor
s,nft_scifidoor*9,Blue Scifidoor
s,nft_rare_colourable_wooden_screen*1,nft_nft_rare_colourable_wooden_screen_1 name
s,nft_rare_colourable_wooden_screen*2,nft_rare_colourable_wooden_screen_2 name
s,nft_rare_colourable_wooden_screen*3,nft_rare_colourable_wooden_screen_3 name
s,nft_rare_blackrosegold_marquee,nft_rare_blackrosegold_marquee name
s,nft_hc_dsk,Study desk
s,nft_rare_colourable_parasol*5,nft_rare_colourable_parasol_5 name
s,nft_rare_colourable_parasol*6,nft_rare_colourable_parasol_6 name
s,nft_gold_c15_arc_camp,nft_gold_c15_arc_camp name
s,nft_xmas_r23_cakethrone2,nft_xmas_r23_cakethrone2 name
s,nft_rare_colourable_fountain*1,nft_rare_colourable_fountain_1 name
s,nft_rare_colourable_fountain*2,nft_rare_colourable_fountain_2 name
s,nft_rare_colourable_fountain*3,nft_nft_rare_colourable_fountain_3 name
s,nft_hc_tbl,Nordic Table
s,nft_throne,Throne
s,nft_rare_blackrosegold_icecream,nft_rare_blackrosegold_icecream name
s,clothing_nftdragonyearmark4,Green Dragon Chest Print
s,clothing_nftdragonyearmark2,Red Dragon Chest Print
s,clothing_nftdragonyearmark1,Black Dragon Chest Print
s,clothing_nftdragonyearmark3,Blue Dragon Chest Print
s,wf_test_var,wf_test_var name
s,SID_c24_plush,SID 2024 Plushy
s,clothing_r24_carnivalheadpiece,Carnival Headpiece
s,clothing_r24_revealingswimsuit,Revealing Swimsuit
s,nft_h24_haf_frosty,Frosty Action Figure
s,china_c24_resolution2,Jade Lunar Challenge Statue
s,china_c24_resolution1,Lunar Challenge Statue
s,nft_u24_heartcontainer,Heart Container
s,clothing_nftwinterblack,Yellow Ski Jacket
s,clothing_nftwhitebeanie,White Ski Beanie
s,clothing_nftblackbeanie,Black Ski Beanie
s,clothing_nftpinkbeanie,Pink Ski Beanie
s,clothing_nftwinterpink,Pink Ski Jacket
s,clothing_nftwintergreen,Black Ski Jacket
s,clothing_nfthearteyes,Eyes of Love
s,CF_500_pixel,Gold Isometric Cube
s,easter_c24_shelf,Fae Shelf
s,easter_c24_fairyseed,Fairy Seeds
s,easter_c24_firebunny,Fire Bunny
s,easter_c24_bed,Bunny Bed
s,easter_c24_rainbowseed2,Rainbow Seeds
s,easter_c24_shinyrainbowbunny,Dazzling Rainbow Bunny
s,easter_c24_darkbunny,Dark Bunny
s,easter_c24_dresser,Bunny Dresser
s,easter_c24_shinyairbunny,Dazzling Air Bunny
s,easter_c24_rainbowfruit,Rainbow Fruit
s,easter_c24_shinyfirebunny,Dazzling Fire Bunny
s,easter_c24_craftingtable,Potting Crafting Table
s,easter_c24_rainbowseed,Rainbow Seeds
s,easter_c24_cottage2,Refurbished Fae Cottage
s,easter_c24_firefruit,Fire Fruit
s,easter_c24_waterfruit,Water Fruit
s,easter_c24_farmfence,Farm Fence
s,easter_c24_scarecrow,Scarebunny
s,easter_c24_lightseed,Light Seeds
s,easter_c24_bathub,Bunny Tub
s,easter_c24_spade,Nature’s Spade
s,easter_c24_elementalseed2,Elemental Seed
s,easter_c24_rainbowbunny,Rainbow Bunny
s,easter_c24_darkseed2,Dark Seeds
s,easter_c24_chair,Bunny Chair
s,easter_r24_wagon,Flower Wagon
s,easter_ltd24_bunnyride,Flemish Bunny Ride
s,easter_c24_shinydarkfruit,Dazzling Dark Fruit
s,easter_c24_shinyfairyfruit,Dazzling Fairy Fruit
s,easter_c24_farmsoil,Farm Soil
s,easter_c24_well,Fae Well
s,easter_r24_wheelbarrowbed,Wheelbarrow Bunny Bed
s,easter_c24_cottage3,New Fae Cottage
s,easter_c24_bunnyrug,Bunny Rug
s,easter_c24_shinyrainbowfruit,Dazzling Rainbow Fruit
s,easter_c24_darkseed,Dark Seeds
s,easter_c24_earthseed,Earth Seeds
s,easter_c24_fairybunny,Fairy Bunny
s,easter_c24_fireseed,Fire Seeds
s,easter_c24_airfruit,Air Fruit
s,easter_c24_shinyearthbunny,Dazzling Earth Bunny
s,easter_c24_shinywaterfruit,Dazzling Water Fruit
s,easter_c24_shinyearthfruit,Dazzling Earth Fruit
